Name,Ticker
L&G BATTERY VALUE-CHAIN GO UCITS ETF,LON:BATG
L&G BATTERY VALUE-CHAIN GO UCITS ETF,LON:BATT
L&G ALL COMMODITIES GO UCITS ETF,LON:BCOG
L&G ALL COMMODITIES GO UCITS ETF,LON:BCOM
L&G PHARMA BREAKTHROUGH GO UCITS ETF,LON:BIGT
L&G PHARMA BREAKTHROUGH GO UCITS ETF,LON:BIOT
L&G-E FUND MSCI CHINA A,LON:CASE
L&G-E FUND MSCI CHINA A,LON:CASH
L&G LONGER DATED ALL COMMODITIES,LON:CMFP
LOIM GLOBAL GOVERNMENT GO UCITS (EUR),LON:COGG
L&G LONGER DATED ALL COMMODITIES,LON:COMF
LOIM GLOBAL GOVERNMENT GO UCITS (USD),LON:CORE
LOIM GLOBAL GOVERNMENT GO UCITS (GBP),LON:CORG
LOIM GLOBAL CORPORATE GO UCITS (USD),LON:CRED
LOIM GLOBAL CORPORATE GO UCITS (EUR),LON:CREE
LOIM GLOBAL CORPORATE GO UCITS (GBP),LON:CREG
LOIM GLOBAL CORPORATE GO UCITS (GBP H),LON:CRGH
L&G DAX 2X LONG FUND,LON:DEL2
L&G DAX DAILY 2X SHORT GO UCITS ETF,LON:DES2
L&G DAX DAILY 2X LONG GO UCITS ETF,LON:DL2P
L&G DAX DAILY 2X SHORT GO UCITS ETF,LON:DS2P
L&G ECOMMERCE LOGISTICS GO UCITS ETF,LON:ECOG
L&G ECOMMERCE LOGISTICS GO UCITS ETF,LON:ECOM
LOIM EURO CORPORATE GO UCITS (EUR),LON:FWEC
LOIM EURO CORPORATE GO UCITS (GBP),LON:FWEG
LOIM EURO CORPORATE GO UCITS (USD),LON:FWEU
L&G ISE CYBER SECURITY GO UCITS ETF,LON:ISPY
LOIM EMERGING GOVERNMENT GO UCITS (EUR),LON:LOCE
LOIM EMERGING GOVERNMENT GO UCITS (GBP),LON:LOCG
LOIM EMERGING GOVERNMENT GO UCITS (USD),LON:LOCL
L&G FTSE 100 LEVERAGED (DAILY 2X),LON:LUK2
L&G US ENERGY INFRASTRUCTURE MLP,LON:MLPI
L&G US ENERGY INFRASTRUCTURE MLP,LON:MLPX
ROBO GLOBAL ROB&AUTO GO UCITS ETF (EUR),LON:ROBE
ROBO GLOBAL ROB&AUTO GO UCITS ETF (GBP),LON:ROBG
ROBO GLOBAL ROB&AUTO GO UCITS ETF (USD),LON:ROBO
L&G RUSSELL 2000 US SMALL CAP GO UCITS,LON:RTWO
L&G RUSSELL 2000 US SMALL CAP GO UCITS,LON:RTWP
L&G FTSE 100 SUPER SHORT STRATEGY,LON:SUK2
L&G ISE CYBER SECURITY GO UCITS ETF,LON:USPY
L&G LNG DTD ALL COMMOD EX-AGRI&LIVESTCK,LON:XAGG
L&G LNG DTD ALL COMMOD EX-AGRI&LIVESTCK,LON:XAGS
LYX ETF FTSE USA INFRA CAP DIS,LON:BILD
LYX ETF FTSE USA INFRA CAP DIS,LON:BUIL
LYX ETF $ FLOATING RATE DIS,LON:BUOY
LYXOR SMART CASH UCITS ETF C-GBP,LON:CSH2
LYX ETF GLOB GENDER EQUALITY (DR) ACC,LON:ELLE
LYXOR GLOBAL GENDER EQUALITY,LON:GEND
LYX ETF BOFAML $ ST TERM HY BD DIS,LON:HYST
LYX ETF JP MORGAN MULTIFACT EUR ACC,LON:LYX5
LYX ETF JP MORGAN MULTI WORLD ACC,LON:LYXW
LYX ETF FTSE EUROP INFRA CAP DIS,LON:MAKE
LYXOR CORE STOXX EUROPE 600,LON:MEUD
LYXOR CORE EURO STOXX 300,LON:MFDD
LYXOR CORE EURO STOXX 300 HEDGED TO GBP,LON:MFEG
LYXOR CORE EURO STOXX 50,LON:MSED
LYX ETF SG JAPAN QTY INCOME DIS,LON:SGQJ
LYX ETF SG GLOBAL VALUE BETA ACC,LON:SGVB
LYX ETF SG GLOBAL VALUE BETA ACC,LON:SGVL
LYXOR SMART CASH UCITS ETF C-USD,LON:SMTC
LYX ETF BOFAML $ ST TERM HY BD DIS,LON:STUB
LYX ETF $ FLOATING RATE MH GBP DIS,LON:SWIH
LYX ETF $ FLOATING RATE DIS,LON:SWIM
LYX ETF BOFAML $ HY DIS,LON:UHYG
LYX ETF BOFAML $ HY DIS,LON:USHY
LYX ETF US LIQ IG CORP BDS DIS,LON:USIG
LYX ETF US LIQ IG CORP BDS DIS,LON:USIX
LYXOR MSCI AC ASIA PACIFIC EX JAPAN- ACC,LON:AEJ
LYXOR MSCI AC ASIA PACIFIC EX JAPAN- ACC,LON:AEJL
LYXOR SOUTH AFRICA - ACC,LON:AFSL
LYXOR SOUTH AFRICA - ACC $,LON:AFSU
LYXOR CHINA ENTERPRISE (HSCEI) - ACC,LON:ASIL
LYXOR CHINA ENTERPRISE (HSCEI) - ACC,LON:ASIU
LYX ETF FTSE US QLTY LOW VOL DIV DIS,LON:BUCK
LYXOR CAC 40 - DIST,LON:CACX
LYXOR EASTERN EUROPE - ACC $,LON:CECD
LYXOR EASTERN EUROPE - ACC,LON:CECL
LYXOR CRB TR - ACC,LON:CRBL
LYXOR CRB TR - ACC,LON:CRBU
LYXOR CRB EX-ENERGY TR - ACC,LON:CRNL
LYXOR CRB EX-ENERGY TR - ACC,LON:CRNO
LYXOR EURO CORPORATE BOND - ACC,LON:CRPX
LYXOR EURO CASH - ACC,LON:CSHD
LYX ETF FTSE US QLTY LOW VOL DIV D-USD,LON:DIVU
LYXOR DOW JONES INDUSTRIAL AVG - DIST,LON:DJEL
LYXOR DOW JONES INDUSTRIAL AVG - DIST $,LON:DJEU
LYX ET FTSE UK QLY LOW VOL DIV DIS,LON:DOSH
LYXOR ETF MSCI INDIA,LON:INRL
LYXOR ETF MSCI INDIA,LON:INRU
LYXOR JAPAN (TOPIX) - DIST,LON:JPNL
LYXOR JAPAN (TOPIX) - DIST $,LON:JPNU
LYXOR MSCI KOREA,LON:KRW
LYXOR MSCI KOREA,LON:KRWL
LYXOR ETF MSCI EMERGING MARKETS,LON:LEMD
LYXOR ETF MSCI EMERGING MARKETS,LON:LEML
LYXOR MSCI EM LATIN AMERICA - ACC,LON:LTML
LYXOR MSCI EM LATIN AMERICA - ACC,LON:LTMU
LYXOR MSCI MALAYSIA UCITS ETF - C-EUR,LON:MALU
LYXOR MSCI MALAYSIA UCITS ETF - C-EUR,LON:MALX
LYXOR MSCI EUROPE - DIST GBP,LON:MEUG
LYXOR MSCI EUROPE - DIST USD,LON:MEUU
LYXOR FTSE MIB - DIST,LON:MIBX
LYXOR EURO STOXX 50 - DAILY H TO USD-ACC,LON:MSEU
LYXOR EURO STOXX 50 - DAILY H TO GBP-ACC,LON:MSEX
LYXOR NASDAQ-100 UCITS ETF - D-EUR,LON:NASD
LYXOR NASDAQ-100 UCITS ETF - D-EUR,LON:NASL
LYXOR BRAZIL (IBOVESPA) - ACC,LON:RIOL
LYXOR BRAZIL (IBOVESPA) - ACC,LON:RIOU
LYXOR RUSSELL 2000 - ACC £,LON:RU2K
LYXOR RUSSELL 2000 - ACC $,LON:RUS2
LYXOR RUSSIA (DOW JONES RUSSIA GDR) £,LON:RUSL
LYXOR RUSSIA (DOW JONES RUSSIA GDR) $,LON:RUSU
LYXOR TURKEY (DJ TURKEY TITANS 20) - ACC,LON:TURL
LYXOR TURKEY (DJ TURKEY TITANS 20) - ACC,LON:TURU
LYXOR MSCI TAIWAN - ACC,LON:TWND
LYXOR MSCI TAIWAN - ACC,LON:TWNL
LYXOR MSCI USA - DIST,LON:USAL
LYXOR MSCI USA - DIST,LON:USAU
LYXOR WORLD WATER - DIST,LON:WATL
LYXOR MSCI WORLD - DIST,LON:WLDD
LYXOR MSCI WORLD - DIST,LON:WLDL
LYXOR MSCI WORLD - MH TO USD - DIST,LON:WLDU
MA - MARKIT IBOXX EUR COCO AT1 INDEX ETF,LON:M9AT
MA - STOXX CHINA A MIN VAR ETF - EUR C,LON:M9SV
MA-ISTOXX MUTB JAPAN QUALITY ETF-GBP,LON:MAJQ
LYXOR ETF MSCI ACWI £,LON:ACWL
LYXOR ETF MSCI ACWI $,LON:ACWU
LYX ETF FORTUNESG MSCICHINA A(DR) ACC,LON:CNAA
LYX ETF FORTUNESG MSCICHINA A(DR) ACC,LON:CNAL
LYXOR UCITS ETF CSI 300 A-SHARE C-USD $,LON:CSIA
LYXOR UCITS ETF CSI 300 A-SHARE C-USD £,LON:CSIL
LYX ETF 10Y US T DAILY SHORT ACC,LON:DSUG
LYX ETF 10Y US T DAILY SHORT ACC,LON:DSUS
LYXOR ETF MSCI INDONESIA £,LON:INDL
LYXOR ETF MSCI INDONESIA $,LON:INDO
LYXOR ETF FTSE 250,LON:L250
LYXOR ETF IBOXX$ LIQUID EM MKT SOVEREIGN,LON:LEMB
LYXOR ETF FTSE ALL SHARE,LON:LFAS
LYXOR DJ GLOBAL TITANS 50,LON:MGTL
LYXOR DJ GLOBAL TITANS 50,LON:MGTU
LYXOR RUSSELL 1000 GROWTH - ACC,LON:RSGL
LYXOR RUSSELL 1000 VALUE - ACC,LON:RSVL
LYXOR RUSSELL 1000 GROWTH - ACC,LON:RUSG
LYXOR RUSSELL 1000 VALUE - ACC - USD,LON:RUSV
LYXOR ETF THAILAND SET50 NET TR $,LON:THA
LYXOR ETF THAILAND SET50 NET TR £,LON:THAG
LYX ETF IBOXX $ T10Y+ (DR) DIS £,LON:U10G
LYX ETF IBOXX $ T10Y+ (DR) DIS,LON:US10
LYX ETF BOFAML E HY EX-FIN BOND DIS,LON:YIEL
LYX ETF FTSE 100 MH USD ACC TH,LON:100H
LYXOR S&P 500 BANKS UCITS ETF,LON:BNKU
LYX ETF GREEN BOND (DR) ACC,LON:CLIM
LYX ETF IBOXX LIQ CORP LG DA DIS TH,LON:COUK
LYX ETF COMMO CRB EX-AGRI ACC,LON:CRAL
LYX ETF COMMO CRB EX-AGRI ACC,LON:CRAU
LYX ETF DAX (DR) ACC,LON:DAXX
LYXOR ETF MSCI WORLD CONS.DISCRETION.TR£,LON:DISG
LYXOR ETF MSCI WORLD CONS.DISCRETION.TR,LON:DISW
LYXOR MSCI EMU ESG TREND LEADERS,LON:EESG
LYX ETF FED FUNDS US CASH ACC,LON:FEDF
LYX ETF FED FUNDS US CASH ACC,LON:FEDG
LYXOR ETF MSCI WORLD FINANCIALS TR £,LON:FING
LYXOR ETF MSCI WORLD FINANCIALS TR,LON:FINW
LYX CORE FTSE AC GILTS 0-5Y,LON:GIL5
LYXOR CORE FTSE UK GILTS INFLATION-LINK,LON:GILI
LYXOR CORE FTSE ACTUARIES UK GILTS DIST,LON:GILS
LYXOR ETF MSCI WORLD HEALTH CARE TR £,LON:HLTG
LYXOR ETF MSCI WORLD HEALTH CARE TR,LON:HLTW
LYXOR ETF MSCI WORLD INDUSTRIALS TR,LON:INDW
LYX ETF US$ 10Y INFLA EXPEC ACC,LON:INFG
LYX ETF EUR 2-10Y INFLA EXPEC ACC,LON:INFL
LYX ETF US$ 10Y INFLA EXPEC ACC,LON:INFU
LYXOR ETF MSCI WORLD INDUSTRIALS TR £,LON:INUG
LYX ETF JPXNIKKEI400(DR) ACC TH,LON:JPX4
LYX ETF JPXNIKKEI400(DR) ACC TH,LON:JPXG
LYX ETF JPXNIKKEI400(DR) DHUSD ACC TH,LON:JPXU
LYX ETF JPXNIKKEI400(DR) DHGBP ACC TH,LON:JPXX
LYX ETF FTSE 100 ACC TH,LON:L100
LYXOR AUSTRALIA (S&P/ASX 200) UCITS ETF,LON:LAUS
LYXOR AUSTRALIA (S&P/ASX 200) UCITS ETF,LON:LAUU
LYXOR MSCI EM ASIA UCITS ETF,LON:LCAL
LYXOR MSCI CANADA UCITS ETF,LON:LCAN
LYXOR MSCI EM ASIA UCITS ETF,LON:LCAS
LYXOR MSCI CANADA UCITS ETF,LON:LCAU
LYXOR CORE MSCI JAPAN (DR) UCITS ETF,LON:LCJD
LYXOR CORE MSCI JAPAN (DR) UCITS ETF,LON:LCJP
LYXOR CORE MORNINGSTAR US (DR) UCITS ETF,LON:LCUD
LYXOR CORE MORNINGSTAR UK NT (DR) UCITS,LON:LCUK
LYXOR CORE MORNINGSTAR US (DR) UCITS ETF,LON:LCUS
LYXOR CORE MSCI WORLD (DR) UCITS ETF,LON:LCWD
LYXOR CORE MSCI WORLD (DR) UCITS ETF,LON:LCWL
LYXOR ETF S&P 500 CLASS B $,LON:LSPU
LYXOR ETF S&P 500 CLASS B £,LON:LSPX
LYXOR ETF MSCI WORLD MATERIALS TR £,LON:MATG
LYXOR ETF MSCI WORLD MATERIALS TR,LON:MATW
LYXOR MSCI EM ESG TREND LEADERS,LON:MESG
LYXOR CORE MSCI EMU,LON:MFEX
LYXOR SCIENTIFIC BETA DEVELOPED L/S,LON:MFLS
LYX ETF EMTS INF LKD INV GR ACC TH,LON:MTIX
LYX ETF ALL-MAT INV GRD (DR) ACC TH,LON:MTXX
LYX ETF FTSE EURO MINI VARIANCE ACC,LON:MVAE
LYX ETF FTSE EMER MINI VARIANCE ACC,LON:MVAM
LYX ETF FTSE USA MIN VAR ACC TH,LON:MVAU
LYX ETF FTSE WD MINI VARIANCE ACC,LON:MVAW
LYX ETF FTSE EURO MINI VARIANCE ACC,LON:MVEX
LYX ETF FTSE EMER MINI VARIANCE ACC,LON:MVMX
LYX ETF FTSE USA MIN VAR ACC TH,LON:MVUX
LYXOR ETF MSCI WORLD ENERGY TR £,LON:NRGG
LYXOR ETF MSCI WORLD ENERGY TR,LON:NRGW
LYX ETF MSCI PACIFIC EX JAPAN DIS,LON:PAXG
LYX ETF MSCI PACIFIC EX JAPAN DIS,LON:PAXJ
LYXOR ETF SG GLOBAL QUALITY INCOME NTR,LON:SGQD
LYX ETF SG EURO QUALITY INCOME DIS,LON:SGQE
LYX ETF SG EURO QUALITY INCOME DIS £,LON:SGQG
LYXOR ETF SG GLOBAL QUALITY INCOME NTR,LON:SGQL
LYXOR SG GLOBAL QUALITY INCOME NTR,LON:SGQP
LYXOR SGQI UCITS ETF MTHLY HDGD C-GBP,LON:SGQX
LYXOR S&P 500 UCITS ETF - C-EUR,LON:SP5C
LYXOR S&P 500 UCITS ETF - C-EUR,LON:SP5L
LYXOR ETF MSCI WORLD CONS. STAPLES TR £,LON:STAG
LYXOR ETF MSCI WORLD CONS. STAPLES TR,LON:STAW
LYXOR ETF MSCI WORLD TELECOM SRVCS TR £,LON:TELG
LYXOR ETF MSCI WORLD TELECOM SRVCS TR,LON:TELW
LYXOR CORE US TIPS,LON:TIPG
LYXOR CORE US TIPS MONTHLY HEDGED TO GBP,LON:TIPH
LYXOR CORE US TIPS,LON:TIPU
LYXOR ETF MSCI WORLD INFO TECH TR £,LON:TNOG
LYXOR ETF MSCI WORLD INFO TECH TR,LON:TNOW
LYX CORE IBOXX $ T 1-3Y,LON:U13G
LYX CORE IBOXX $ T 3-5Y,LON:U35G
LYX CORE IBOXX $ T 5-7Y,LON:U57G
LYX CORE IBOXX$ T 7-10Y,LON:U71G
LYXOR MSCI USA ESG TREND LEADERS,LON:UESG
LYX ETF UK£ 10Y INFLA EXPECT ACC,LON:UKBE
LYX CORE IBOXX $ T 1-3Y,LON:US13
LYX CORE IBOXX $ T 3-5Y,LON:US35
LYX CORE IBOXX $ T 5-7Y,LON:US57
LYX CORE IBOXX$ T 7-10Y,LON:US71
LYXOR ETF MSCI WORLD UTILITIES TR £,LON:UTIG
LYXOR ETF MSCI WORLD UTILITIES TR,LON:UTIW
LYXOR MSCI WORLD ESG TREND LEADERS,LON:WESG
NOMURA JPXNIKKEI400 NETTR D-EUR HD UCITS,LON:NJXE
NOMURA JPXNIKKEI400 NETTR D-USD HD UCITS,LON:NJXU
NOMURA NIKKEI 225 EUR-HEDGED UCITS ETF,LON:NXKE
NOMURA NIKKEI 225 USD-HEDGED UCITS ETF,LON:NXKU
OSSIAM ETF SHILLER ESG LC US SECTOR USD,LON:5HED
OSSIAM ETF SHILLER ESG LC US SECTOR GBX,LON:5HEP
OSSIAM ETF SHILLER BARCLAYS CAPE EU-EUR,LON:CAPE
OSSIAM ETF SHILLER BARCLAYS CAPE US-GBP,LON:CAPU
OSSIAM RISK WGHT COMMO EXG ETF-USD,LON:CRWU
OSSIAM EMG MKTS MIN VAR NR ETF -USD,LON:DEMV
OSSIAM ISTOXX EURP MIN VAR NR ETF,LON:EUMV
OSSIAM STOXX EUROPE 600 EW NR ETF (GBP),LON:L6EW
OSSIAM ETF SHILLER BARCLAYS CAPE EU-GBP,LON:LCPE
OSSIAM RISK WGHT COMMO EXG ETF-USD (GBP),LON:LCRW
OSSIAM ISTOXX EURP MIN VAR NR ETF (GBP),LON:LEMV
OSSIAM EMG MKTS MIN VAR NR ETF-USD (GBP),LON:LMMV
OSSIAM US MIN VAR NR ETF - USD (GBP),LON:LUMV
OSSIAM WORLD MIN VAR NR ETF¿USD (GBP),LON:LWMV
OSSIAM STOXX EUROPE 600 EW NR ETF,LON:S6EW
OSSIAM ETF SHILLER BARCLAYS CAPE US-USD,LON:UCAP
OSSIAM ETF FTSE 100 MIN VAR UCITS 1D,LON:UKMD
OSSIAM FTSE 100 MIN VAR ETF,LON:UKMV
OSSIAM US MIN VAR NR ETF - USD,LON:USMV
OSSIAM WORLD MIN VAR NR ETF ¿USD,LON:WDMV
PIMCO EM ADV LOCAL BOND SOURCE UCITS ETF,LON:EMLB
PIMCO EM ADV LOCAL BOND SOURCE UCITS ETF,LON:EMLI
PIMCO EM ADV LOCAL BOND SOURCE UCITS ETF,LON:EMLP
PIMCO LOW DUR US CORP BOND SRC UCITS ETF,LON:LDCU
PIMCO $ SHORT MATURITY SOURCE UCITS ETF,LON:MINT
PIMCO £ SHORT MATURITY SOURCE UCITS ETF,LON:QUID
PIMCO SHT TERM HI YLD CORP BOND SRSOURCE,LON:SSHY
PIMCO SHORT HIGH CORP BD UCITS EUR HDG A,LON:STEA
PIMCO SHT TERM HI YLD CORP BOND SRCE ETF,LON:STHE
PIMCO SHT TRM HY CRP BND SRC ETF GBP HDG,LON:STHS
PIMCO SHT TERM HI YLD CORP BOND SRC ETF,LON:STHY
PIMCO SHT TERM HI YLD CP BOND SRC ETF AC,LON:STYC
CSOP SOURCE FTSE CHINA A50 UCITS ETF,LON:CHNA
CSOP SOURCE FTSE CHINA A50 UCITS ETF,LON:CHNP
SPDR MSCI EUROPE CONSUMER DIS UCITS ETF,LON:CDIS
SPDR MSCI EUROPE CONSUMER STAPLES ETF,LON:CSTP
SPDR EURO STOXX LOW VOLATILITY UCITS ETF,LON:ELOW
SPDR 0-5 EMERGING MARKET USD GOV BD ETF,LON:EMH5
SPDR MSCI EUR ENGY 35/20 CAP UCITS ETF,LON:ENGY
SPDR MSCI EUROPE UCITS ETF,LON:ERO
SPDR BBARC EURO GOV 3-5 YEAR ETF,LON:EU35
SPDR MSCI EUROPE SMALL CAP UCITS ETF,LON:EUSC
SPDR MSCI EUR SMCAP VALUE WEIGHTED ETF,LON:EUSV
SPDR MSCI EUROPE VALUE ETF,LON:EVAL
SPDR MSCI EUROPE FINANCIALS UCITS ETF,LON:FNCL
SPDR GLOBAL CONVERTIBLE BOND UCITS ETF,LON:GCVB
SPDR MORNINGSTAR GLOB INFRASTRUCTURE ETF,LON:GIN
SPDR GLOBAL CONVERTIBLE BOND UCITS ETF,LON:GLCB
SPDR S&P US COMM SERV UCITS ETF,LON:GXLC
SPDR MSCI EUROPE HEALTH CARE UCITS ETF,LON:HLTH
SPDR MSCI EUROPE TECHNOLOGY UCITS ETF,LON:ITEC
SPDR EURO STOXX LOW VOLATILITY UCITS ETF,LON:LOWE
SPDR MORNINGSTAR GLOB INFRASTRUCTURE ETF,LON:MAGI
SPDR MSCI EUROPE MATERIALS UCITS ETF,LON:MTRL
SPDR MSCI EUROPE INDUSTRIALS UCITS ETF,LON:NDUS
SPDR RUSSELL 2000 US SMALL CAP ETF,LON:R2SC
SPDR RUSSELL 2000 US SMALL CAP ETF,LON:R2US
SPDR 0-5 EMERGING MARKET USD GOV BD ETF,LON:SEMH
SPDR BBARC 0-5 YEAR GBP CORP BOND ETF,LON:SUKC
SPDR S&P US MATERIALS UCITS ETF,LON:SXLB
SPDR S&P US COMM SERV UCITS ETF,LON:SXLC
SPDR S&P US ENERGY UCITS ETF,LON:SXLE
SPDR S&P US FINANCIALS UCITS ETF,LON:SXLF
SPDR S&P US INDUSTRIALS UCITS ETF,LON:SXLI
SPDR S&P US TECHNOLOGY UCITS ETF,LON:SXLK
SPDR S&P US CONSUMER STAPLES UCITS ETF,LON:SXLP
SPDR S&P US UTILITIES UCITS ETF,LON:SXLU
SPDR S&P US HEALTH CARE UCITS ETF,LON:SXLV
SPDR S&P US CONSUMER DIS UCITS ETF,LON:SXLY
SPDR MSCI EUROPE TELECOMM UCITS ETF,LON:TELE
SPDR MSCI USA SMCAP VALUE WEIGHTED ETF,LON:USSC
SPDR MSCI USA VALUE ETF,LON:USVL
SPDR MSCI EUROPE UTILITIES UCITS ETF,LON:UTIL
SPDR MSCI USA VALUE ETF,LON:UVAL
SPDR MSCI WORLD CONS DIS UCITS ETF,LON:WCOD
SPDR MSCI WORLD CONS STAP UCITS ETF,LON:WCOS
SPDR MSCI WORLD SMALL CAP UCITS ETF,LON:WDSC
SPDR MSCI WORLD FINANCIALS UCITS ETF,LON:WFIN
SPDR MSCI WORLD HEALTH CARE UCITS ETF,LON:WHEA
SPDR MSCI WORLD MATERIALS UCITS ETF,LON:WMAT
SPDR MSCI WORLD INDUSTRIALS UCITS ETF,LON:WNDU
SPDR MSCI WORLD ENERGY UCITS ETF,LON:WNRG
SPDR MSCI WORLD SMALL CAP UCITS ETF,LON:WOSC
SPDR MSCI WORLD TECHNOLOGY UCITS ETF,LON:WTEC
SPDR MSCI WORLD TELECOMMS UCITS ETF,LON:WTEL
SPDR MSCI WORLD UTILITIES UCITS ETF,LON:WUTI
SPDR MSCI ACWI UCITS ETF $,LON:ACWD
SPDR MSCI ACWI UCITS ETF,LON:ACWI
SPDR S&P PAN ASIA DIVIDEND UCITS ETF,LON:ASDV
SPDR BBARC 3-7 EURO CORP UCITS ETF,LON:EC37
SPDR S&P EMERGING MARKETS DVD UCIT ETF $,LON:EDVD
SPDR MSCI EM ASIA UCITS ETF $,LON:EMAD
SPDR MSCI EM ASIA UCITS ETF,LON:EMAS
SPDR EMERGING MARKETS CORPORATE BOND ETF,LON:EMCB
SPDR EMERGING MARKETS CORPORATE BOND ETF,LON:EMCO
SPDR BBARC EM LOCAL BOND UCITS $,LON:EMDD
SPDR BBARC EM LOCAL BOND UCITS,LON:EMDL
SPDR S&P EMERGING MARKETS DVDND UCIT ETF,LON:EMDV
SPDR EM INFLATION LINKED BOND UCITS ETF,LON:EMIL
SPDR EM INFLATION LINKED BOND UCITS ETF,LON:EMIN
SPDR MSCI EMERGING MARKETS UCITS ETF $,LON:EMRD
SPDR MSCI EMERGING MARKETS UCITS ETF,LON:EMRG
SPDR MSCI EMRG MRKTS SM CAP UCITS ETF $,LON:EMSD
SPDR MSCI EMERGING MARKETS SMALL CAP ETF,LON:EMSM
SPDR MSCI EMU UCITS ETF £,LON:EMUE
SPDR BBARC 1-3 YR EURO GOV UCITS ETF,LON:EU13
SPDR BBARC 5-7 EURO GOV BD UCITS ETF,LON:EU57
SPDR BBARC 7-10 EURO GOV BD UCITS ETF,LON:EU7L
SPDR BBARC EURO AGG BOND UCITS ETF,LON:EUAG
SPDR BBARC  EURO CORP BOND UCITS ETF,LON:EUCO
SPDR S&P EURO DIVIDEND ARISTOCRATS ETF,LON:EUDI
SPDR S&P EURO DIVIDEND ARISTOCRATS ETF£,LON:EUDV
SPDR FTSE EPRA EUR EX UK RE,LON:EURE
SPDR FTSE EPRA EUR EX UK RE,LON:EURL
SPDR MSCI EMU UCITS ETF,LON:EURO
SPDR FTSE UK ALL SHARES UCITS ETF (DIST),LON:FTAD
SPDR FTSE UK ALL-SHARE UCITS ETF,LON:FTAL
SPDR S&P GLOBAL DIVIDEND UCITS ETF,LON:GBDV
SPDR DOW JONES GLOBAL REAL EST UCITS ETF,LON:GBRE
SPDR BBARC GBL AGG £HDG UCITS ETF,LON:GLAB
SPDR BARC BLOOM GLOBAL AGG UCITS ETF,LON:GLAG
SPDR BBARC GBL AGG $HDG UCITS ETF,LON:GLAU
SPDR BARC BLOOM GLOBAL AGG UCITS ETF,LON:GLBL
SPDR S&P GLOBAL DIVIDEND UCITS ETF,LON:GLDV
SPDR DOW JONES GLOBAL REAL EST UCITS ETF,LON:GLRE
SPDR BBARC  15+ YEAR GILT UCITS ETF,LON:GLTL
SPDR BBARC 1-5 YEAR GILT UCITS ETF,LON:GLTS
SPDR BBARC UK GILT UCITS ET,LON:GLTY
SPDR BBARC EURO GOV BOND UCITS ETF,LON:GOVY
SPDR MSCI ACWI IMI UCITS ETF $,LON:IMID
SPDR BBARC 3-10 US CORP BD UCITS ETF,LON:IUCB
SPDR BBARC EURO HY BOND UCITS,LON:JNKE
SPDR BBARC 0-5 YR US HIGH YIELD BOND,LON:JNKS
DR MSCI JAPAN EUR HDG UCITS ETF,LON:JPEH
SPDR MSCI JAPAN UCITS ETF,LON:JPJP
SPDR BBARC  10+ US CORP BD UCITS ETF,LON:LCRP
SPDR BBARC 10+ EURO GOV BD UCITS ETF,LON:LGOV
SPDR S&P 500 LOW VOLATILITY UCITS ETF,LON:LOWV
SPDR BBARC  10+ US CORP BD UCITS ETF,LON:LUSC
SPDR BBARC 10+ US TRSY BD UCITS ETF,LON:LUTR
SPDR S&P PAN ASIA DIVIDEND UCITS ETF,LON:PADV
SPDR BBARC  0-3 EURO CORPORATE BOND,LON:SEUC
SPDR BBARC 0-5 YR US HIGH YIELD BOND,LON:SJNK
SPDR S&P 500 UCITS ETF,LON:SPX5
SPDR S&P 400 US MID CAP UCITS ETF,LON:SPY4
SPDR S&P 500 UCITS ETF,LON:SPY5
SPDR BBARC 0-3 US CORPORATE BOND,LON:SUSC
SPDR BBARC  0-3 US CORPORATE BOND,LON:SUSD
SPDR BBARC US TIPS UCITS ETF,LON:TIPS
SPDR BBARC 1-3 US TREASURY BOND,LON:TRS3
SPDR BBARC 3-5 US TRSY BD UCITS ETF,LON:TRS5
SPDR BBARC 5-7 US TRSY BD UCITS ETF,LON:TRS7
SPDR BBARC 7-10 US TRSY BD UCITS ETF,LON:TRSX
SPDR BBARC US TREAS BOND ETF,LON:TRSY
SPDR BBARC 1-3 US TREASURY BOND,LON:TSY3
SPDR S&P US DIVIDEND ARISTOCRATS ETF $,LON:UDVD
SPDR BBARC STERLING CORP BOND UCITS ETF,LON:UKCO
SPDR S&P UK DIVIDEND ARISTOCRAT UCIT ETF,LON:UKDV
SPDR BBARC US AGG BOND UCITS ETF,LON:USAG
SPDR BBARC  US CORP BD UCITS ETF,LON:USCB
SPDR BBARC US CORP BD UCITS ETF,LON:USCO
SPDR S&P US DIVIDEND ARISTOCRATS UCITETF,LON:USDV
SPDR S&P 500 LOW VOLATILITY UCITS ETF,LON:USLV
SPDR BBARC  US TREAS BOND ETF,LON:USTY
SPDR BBARC US TIPS UCITS ETF,LON:UTIP
UBSETF BLM BARC MSCI EUR.AR.LIQ.C.EUR,LON:CBSE
UBSETF BG BAR US LIQ CORP IR-HD USD ADIS,LON:CUIH
UBSETF FACTOR EMU LOW VOL. H. GBP A-DIS,LON:ELOV
UBSETF FACTOR EMU PRIME V. H. GBP A-DIS,LON:EPVL
UBSETF FACTOR EMU QUALITY H. GBP A-DIS,LON:EQLT
UBSETF FACTOR EMU TS YIELD H. GBP A-DIS,LON:ETSY
UBS ETF EMU SEL FAC MIX EUR ACC,LON:EUFM
UBSETF MSCI JAPAN SOC. RESPON. JPY A-DIS,LON:JPSR
UBSETF BLM BARC USD EMMA SOVER GBP A-DIS,LON:SBEG
