Name,Ticker
KAKUZI LD,LON:KAKU
KAPE TECHNOLOGIES PLC,LON:KAPE
KARELIAN DIAMOND RESOURCES PLC,LON:KDR
KATORO GOLD PLC,LON:KAT
KAVANGO RESOURCES PLC,LON:KAV
KAZERA GLOBAL PLC,LON:KZG
KAZ MINERALS PLC,LON:KAZ
KCOM GROUP PLC,LON:KCOM
KCR RESIDENTIAL REIT PLC,LON:KCR
KEFI MINERALS PLC,LON:KEFI
KELLAN GROUP (THE) PLC,LON:KLN
KELLER GROUP PLC,LON:KLR
KEMIN RESOURCES PLC,LON:KEM
KENMARE RESOURCES PLC,LON:KMR
KERAS RESOURCES PLC,LON:KRS
KERRY GROUP PLC,LON:KYGA
KEYSTONE INVESTMENT TRUST PLC,LON:70HF
KEYSTONE INVESTMENT TRUST PLC,LON:KIT
KEYSTONE LAW GROUP PLC,LON:KEYS
KEYWORDS STUDIOS PLC,LON:KWS
KIBO ENERGY PLC,LON:KIBO
KIER GROUP PLC,LON:KIE
KINGFISHER PLC,LON:KGF
KIN GROUP PLC,LON:KIN
KINGS ARMS YARD VCT PLC,LON:KAY
KINGSPAN GROUP PLC,LON:KGP
KNIGHTS GROUP HOLDINGS PLC,LON:KGH
KODAL MINERALS PLC,LON:KOD
KONAMI HOLDINGS CORPORATION,LON:KNM
KOOVS PLC,LON:KOOV
KORE POTASH PLC,LON:KP2
KOSMOS ENERGY LTD,LON:KOS
KRM22 PLC,LON:KRM
KROMEK GROUP PLC,LON:KMK
KSK POWER VENTUR PLC,LON:KSK
KUBERA CROSS-BORDER FUND LIMITED,LON:KUBC
LAKEHOUSE PLC,LON:LAKE
LAMPRELL PLC,LON:LAM
LANCASHIRE HOLDINGS LIMITED,LON:LRE
LANDORE RESOURCES LIMITED,LON:LND
LANDSCAPE ACQUISITION HOLDINGS LIMITED,LON:LAHL
LANDSCAPE ACQUISITION HOLDINGS LIMITED,LON:LAHW
LAND SECURITIES GROUP PLC,LON:LAND
LANSDOWNE OIL & GAS PLC,LON:LOGP
LATHAM (JAMES) PLC,LON:LTHM
LATHAM (JAMES) PLC,LON:LTHP
LAW DEBENTURE CORPORATION PLC,LON:LWDB
LAZARD WORLD TRUST FUND,LON:WTR
LB-SHELL PLC,LON:LBP
LEAF CLEAN ENERGY COMPANY,LON:LEAF
LEARNING TECHNOLOGIES GROUP PLC,LON:LTG
LEEDS GROUP PLC,LON:LDSG
LEGAL & GENERAL GROUP PLC,LON:LGEN
LEGENDARY INVESTMENTS PLC,LON:LEG
LEKOIL LIMITED,LON:LEK
LIDCO GROUP PLC,LON:LID
LIFE SETTLEMENT ASSETS PLC,LON:LSAA
LIFE SETTLEMENT ASSETS PLC,LON:LSAB
LIFE SETTLEMENT ASSETS PLC,LON:LSAD
LIFE SETTLEMENT ASSETS PLC,LON:LSAE
LIGHTHOUSE GROUP PLC,LON:LGT
LIGHTWAVERF PLC,LON:LWRF
LIMITLESS EARTH PLC,LON:LME
LINDSELL TRAIN INVESTMENT TRUST PLC,LON:LTI
LIONSGOLD LIMITED,LON:LION
LIONTRUST ASSET MANAGEMENT PLC,LON:LIO
LIVE COMPANY GROUP PLC,LON:LVCG
LIVERMORE INVESTMENTS GROUP LIMITED,LON:LIV
LLOYDS BANKING GROUP PLC,LON:LLOY
LMS CAPITAL PLC,LON:LMS
LOCATION SCIENCES GROUP PLC,LON:LSAI
LOK'N STORE GROUP PLC,LON:LOK
LONDON & ASSOCIATED PROPERTIES PLC,LON:LAS
LONDON FINANCE & INVESTMENT GROUP PLC,LON:LFI
LONDONMETRIC PROPERTY PLC,LON:LMP
LONDON SECURITY PLC,LON:LSC
LONDON STOCK EXCHANGE GROUP PLC,LON:LSE
LONMIN PLC,LON:LMI
LOOKERS PLC,LON:LOOK
LOOPUP GROUP PLC,LON:LOOP
LOW & BONAR PLC,LON:BD46
LOW & BONAR PLC,LON:BD70
LOW & BONAR PLC,LON:BD90
LOW & BONAR PLC,LON:LWB
LOWLAND INVESTMENT COMPANY PLC,LON:LWI
LPA GROUP PLC,LON:LPA
LSL PROPERTY SERVICES PLC,LON:LSL
LUCECO PLC,LON:LUCE
LXB RETAIL PROPERTIES PLC,LON:LXB
LXI REIT PLC,LON:LXI
MACAU PROPERTY OPPORTUNITIES FUND LIMITED,LON:MPO
MACFARLANE GROUP PLC,LON:MACF
MAESTRANO GROUP PLC,LON:MNO
MAINTEL HOLDINGS PLC,LON:MAI
MAISTRO PLC,LON:MAIS
MAJEDIE INVESTMENTS PLC,LON:MAJE
MAJESTIC WINE PLC,LON:WINE
MALVERN INTERNATIONAL PLC,LON:MLVN
MANAGEMENT CONSULTING GROUP PLC,LON:MMC
MANAGEMENT RESOURCE SOLUTIONS PLC,LON:MRS
MANCHESTER & LONDON INVESTMENT TRUST PLC,LON:MNL
MANDARIN ORIENTAL INTERNATIONAL LD,LON:MDO
MANDARIN ORIENTAL INTERNATIONAL LD,LON:MDOB
MANDARIN ORIENTAL INTERNATIONAL LD,LON:MDOJ
MAN GROUP PLC,LON:EMG
MANX FINANCIAL GROUP PLC,LON:MFX
MANX TELECOM PLC,LON:MANX
MARBLE POINT LOAN FINANCING LIMITED,LON:MPLF
MARECHALE CAPITAL PLC,LON:MAC
MARKS AND SPENCER GROUP PLC,LON:MKS
MARLOWE PLC,LON:MRL
MARSHALL MOTOR HOLDINGS PLC,LON:MMH
MARSHALLS PLC,LON:MSLH
MARSH & MCLENNAN COS. INC,LON:MHM
MARSTON'S PLC,LON:92IP
MARSTON'S PLC,LON:MARS
MARTIN CURRIE ASIA UNCONSTRAINED TRUST PLC,LON:MCP
MARTIN CURRIE GLOBAL PORTFOLIO TRUST PLC,LON:MNP
MARUWA CO. LTD,LON:MAW
MARWYN VALUE INVESTORS LIMITED,LON:MVI
MARWYN VALUE INVESTORS LIMITED,LON:MVIR
MATOMY MEDIA GROUP LTD.,LON:MTMY
MATTIOLI WOODS PLC,LON:MTW
MAVEN INCOME AND GROWTH VCT 2 PLC,LON:MIG2
MAVEN INCOME AND GROWTH VCT 3 PLC,LON:MIG3
MAVEN INCOME AND GROWTH VCT 5 PLC,LON:MIG5
MAVEN INCOME AND GROWTH VCT 6 PLC,LON:MIG6
MAVEN INCOME & GROWTH VCT 4 PLC,LON:MAV4
MAVEN INCOME & GROWTH VCT PLC,LON:MIG1
MAXCYTE INC,LON:MXCR
MAXCYTE INC,LON:MXCT
MAYAN ENERGY LIMITED,LON:MYN
MBL GROUP PLC,LON:MUBL
MCBRIDE PLC,LON:MCB
MCCARTHY & STONE PLC,LON:MCS
MCCOLL'S RETAIL GROUP PLC,LON:MCLS
MCKAY SECURITIES PLC,LON:MCKS
MC MINING LIMITED,LON:MCM
M&C SAATCHI PLC,LON:SAA
MEARS GROUP PLC,LON:MER
MEDAPHOR GROUP PLC,LON:MED
MEDIA AND INCOME TRUST PLC,LON:MEI
MEDIA AND INCOME TRUST PLC,LON:MEIP
MEDIAZEST PLC,LON:MDZ
MEDICA GROUP PLC,LON:MGP
MEDICLINIC INTERNATIONAL PLC,LON:MDC
MEDICX FUND LIMITED,LON:MXF
MEGGITT PLC,LON:MGGT
MEIKLES LIMITED,LON:MIK
MELROSE INDUSTRIES PLC,LON:MRO
MENHADEN CAPITAL PLC,LON:MHN
MENZIES(JOHN) PLC,LON:68HN
MENZIES(JOHN) PLC,LON:MNZS
MERCANTILE INVESTMENT TRUST (THE) PLC,LON:MRC
MERCANTILE PORTS & LOGISTICS LIMITED,LON:MPL
MERCHANTS TRUST PLC,LON:72HN
MERCHANTS TRUST PLC,LON:MRCH
MERCIA TECHNOLOGIES PLC,LON:MERC
MEREO BIOPHARMA GROUP PLC,LON:MPH
MERLIN ENTERTAINMENTS PLC,LON:MERL
MERRILL LYNCH INTERNATIONAL & CO CV,LON:32OC
METALS EXPLORATION PLC,LON:MTL
METAL TIGER PLC,LON:MTR
METMINCO LIMITED,LON:MNC
METRO BANK PLC,LON:MTRO
MICHELMERSH BRICK HOLDINGS PLC,LON:MBH
MICRO FOCUS INTERNATIONAL PLC,LON:MCRO
MICROGEN PLC,LON:MCGN
MICROSAIC SYSTEMS PLC,LON:MSYS
MIDATECH PHARMA PLC,LON:MTPH
MIDDLEFIELD CANADIAN INCOME PCC,LON:MCT
MIDWICH GROUP PLC,LON:MIDW
MID-WYND INTERNATIONAL INVESTMENT TRUST PLC,LON:MWY
MILA RESOURCES PLC,LON:MILA
MILLENNIUM & COPTHORNE HOTELS PLC,LON:MLC
MINCON GROUP PLC,LON:MCON
MIND GYM PLC,LON:MIND
MINDS + MACHINES GROUP LIMITED,LON:MMX
MINERAL & FINANCIAL INVESTMENTS LIMITED,LON:MAFL
MINOAN GROUP PLC,LON:MIN
MI-PAY GROUP PLC,LON:MPAY
MIRADA PLC,LON:MIRA
MIRRIAD ADVERTISING PLC,LON:MIRI
MITCHELLS & BUTLERS PLC,LON:MAB
MITHRAS INVESTMENT TRUST PLC,LON:MTH
MITIE GROUP PLC,LON:MTO
MITON GLOBAL OPPORTUNITIES PLC,LON:MIGO
MITON GROUP PLC,LON:MGR
MITON UK MICROCAP TRUST PLC,LON:MINI
MITSUBISHI ELECTRIC CORPORATION,LON:MEL
MJ GLEESON PLC,LON:GLE
MKANGO RESOURCES LTD,LON:MKA
MOBEUS INCOME & GROWTH 2 VCT PLC,LON:MIG
MOBEUS INCOME & GROWTH 4 VCT PLC,LON:MIG4
MOBEUS INCOME & GROWTH VCT PLC,LON:MIX
MOBILE STREAMS PLC,LON:MOS
MOBILE TORNADO GROUP PLC,LON:MBT
MOBILITYONE LIMITED,LON:MBO
MODERN WATER PLC,LON:MWG
MONDI PLC,LON:MNDI
MONEYSUPERMARKET.COM GROUP PLC,LON:MONY
MONKS INVESTMENT TRUST PLC,LON:MNKS
MONTANARO EUROPEAN SMALLER C. TST PLC,LON:MTE
MONTANARO UK SMALLER COMPANIES INVESTMENT TRUST PLC,LON:MTU
MORGAN ADVANCED MATERIALS PLC,LON:BA05
MORGAN ADVANCED MATERIALS PLC,LON:BA29
MORGAN ADVANCED MATERIALS PLC,LON:MGAM
MORGAN SINDALL GROUP PLC,LON:MGNS
MORRISON (WM) SUPERMARKETS PLC,LON:MRW
MORSES CLUB PLC,LON:MCL
MORTGAGE ADVICE BUREAU (HOLDINGS) PLC,LON:MAB1
MORTICE LIMITED,LON:MORT
MOSMAN OIL AND GAS LIMITED,LON:MSMN
MOSS BROS GROUP PLC,LON:MOSB
MOTHERCARE PLC,LON:MTC
MOTIF BIO PLC,LON:MTFB
MOTORPOINT GROUP PLC,LON:MOTR
MOUNTFIELD GROUP PLC,LON:MOGP
MOUNTVIEW ESTATES PLC,LON:MTVW
MPAC GROUP PLC,LON:MPAC
M.P. EVANS GROUP PLC,LON:MPE
MPORIUM GROUP PLC,LON:MPM
MS INTERNATIONAL PLC,LON:MSI
MTI WIRELESS EDGE LTD.,LON:MWE
MUCKLOW (A & J) GROUP PLC,LON:37HR
MUCKLOW (A & J) GROUP PLC,LON:MKLW
MULBERRY GROUP PLC,LON:MUL
MURGITROYD GROUP PLC,LON:MUR
MURRAY INCOME TRUST PLC,LON:MUT
MURRAY INTERNATIONAL TRUST PLC,LON:MYI
MUSEDIA CORPORATION,LON:MSD
M WINKWORTH PLC,LON:WINK
MXC CAPITAL LIMITED,LON:MXCP
MX OIL PLC,LON:MXO
MYANMAR INVESTMENTS INTERNATIONAL LIMITED,LON:MIL
MYANMAR STRATEGIC HOLDINGS LIMITED,LON:SHWE
MYCELX TECHNOLOGIES CORPORATION,LON:MYX
MYSALE GROUP PLC,LON:MYSL
MYSQUAR LIMITED,LON:MYSQ
N4 PHARMA PLC,LON:N4P
NAHL GROUP PLC,LON:NAH
NAKAMA GROUP PLC,LON:NAK
NANOCO GROUP PLC,LON:NANO
NASSTAR PLC,LON:NASA
NATIONAL EXPRESS GROUP PLC,LON:NEX
NATIONAL GRID PLC,LON:NG.
NATIONWIDE BUILDING SOCIETY,LON:NBS
NATURE GROUP PLC,LON:NGR
NAUTILUS MARINE SERVICES PLC,LON:NAUT
NB DISTRESSED DEBT INVESTMENT FUND LIMITED,LON:NBDD
NB DISTRESSED DEBT INVESTMENT FUND LIMITED,LON:NBDG
NB DISTRESSED DEBT INVESTMENT FUND LIMITED,LON:NBDX
NB GLOBAL FLOATING RATE INCOME FUND LIMITED,LON:NBLS
NB GLOBAL FLOATING RATE INCOME FUND LIMITED,LON:NBLU
NB PRIVATE EQUITY PARTNERS LIMITED,LON:NBPE
NB PRIVATE EQUITY PARTNERS LIMITED,LON:NBPP
NB PRIVATE EQUITY PARTNERS LIMITED,LON:NBPS
NCC GROUP PLC,LON:NCC
NCONDEZI ENERGY LIMITED,LON:NCCL
NEKTAN PLC,LON:NKTN
NETCALL PLC,LON:NET
NETSCIENTIFIC PLC,LON:NSCI
NEW CENTURY AIM VCT 2 PLC,LON:NCA2
NEW CENTURY AIM VCT PLC,LON:NCA
NEWMARK SECURITY PLC,LON:NWT
NEWRIVER REIT PLC,LON:NRR
NEW STAR INVESTMENT TRUST PLC,LON:NSI
NEW TREND LIFESTYLE GROUP PLC,LON:NTLG
NEX GROUP PLC,LON:NXG
NEXTENERGY SOLAR FUND LIMITED,LON:NESF
NEXT FIFTEEN COMMUNICATIONS GROUP PLC,LON:NFC
NEXT PLC,LON:NXT
NEXUS INFRASTRUCTURE PLC,LON:NEXS
NICHOLS PLC,LON:NICL
NMBZ HOLDINGS LD,LON:47UY
NMBZ HOLDINGS LD,LON:47UZ
NMBZ HOLDINGS LD,LON:NMB
NMBZ HOLDINGS LD,LON:NMBA
NMC HEALTH PLC,LON:NMC
NON-STANDARD FINANCE PLC,LON:NSF
NORCROS PLC,LON:NXR
NORISH PLC,LON:NSH
NORMAN BROADBENT PLC,LON:NBB
NORTHAMBER PLC,LON:NAR
NORTH AMERICAN INCOME TRUST (THE) PLC,LON:NAIT
NORTH ATLANTIC SMALLER COMPANIES INVESTMENT TRUST PLC,LON:NAS
NORTHBRIDGE INDUSTRIAL SERVICES PLC,LON:NBI
NORTHERN 2 VCT PLC,LON:NTV
NORTHERN 3 VCT PLC,LON:NTN
NORTHERN BEAR PLC,LON:NTBR
NORTHERN ELECTRIC PLC,LON:NTEA
NORTHERN INVESTORS COMPANY PLC,LON:NRI
NORTHERN VENTURE TRUST PLC,LON:NVT
NORTHGATE PLC,LON:67GX
NORTHGATE PLC,LON:NTG
NORTH MIDLAND CONSTRUCTION PLC,LON:NMD
NOSTRA TERRA OIL AND GAS COMPANY PLC,LON:NTOG
NOSTRUM OIL & GAS PLC,LON:NOG
NOVACYT S.A.,LON:NCYT
NUCLEUS FINANCIAL GROUP PLC,LON:NUC
NUFORMIX PLC,LON:NFX
NUMIS CORPORATION PLC,LON:NUM
NU-OIL AND GAS PLC,LON:NUOG
NWF GROUP PLC,LON:NWF
OAKLEY CAPITAL INVESTMENTS LIMITED,LON:OCI
OBTALA LIMITED,LON:OBT
OCADO GROUP PLC,LON:OCDO
OCEAN OUTDOOR LIMITED,LON:OOUT
OCEAN WILSONS (HOLDINGS) LD,LON:OCN
OCTAGONAL PLC,LON:OCT
OCTOPUS AIM VCT 2 PLC,LON:OSEC
OCTOPUS AIM VCT PLC,LON:OOA
OCTOPUS APOLLO VCT PLC,LON:OAP3
OCTOPUS TITAN VCT PLC,LON:OTV2
OCTOPUS VCT 3 PLC,LON:OCV3
OCTOPUS VCT 4 PLC,LON:OCV4
ODYSSEAN INVESTMENT TRUST PLC,LON:OIT
OILEX LD,LON:OEX
OKYO PHARMA LIMITED,LON:OKYO
OLD MUTUAL LIMITED,LON:OMU
OLEEO PLC,LON:OLEE
OMEGA DIAGNOSTICS GROUP PLC,LON:ODX
ONCIMMUNE HOLDINGS PLC,LON:ONC
ONE MEDIA IP GROUP PLC,LON:OMIP
ONESAVINGS BANK PLC,LON:OSB
ONEVIEW GROUP PLC,LON:ONEV
ONLINE BLOCKCHAIN PLC,LON:OBC
ON THE BEACH GROUP PLC,LON:OTB
ONTHEMARKET PLC,LON:OTMP
OPG POWER VENTURES PLC,LON:OPG
OPHIR ENERGY PLC,LON:OPHR
OPTIBIOTIX HEALTH PLC,LON:OPTI
ORACLE POWER PLC,LON:ORCP
ORCHARD FUNDING GROUP PLC,LON:ORCH
ORIENT TELECOMS PLC,LON:ORNT
ORIGIN ENTERPRISES PLC,LON:OGN
ORIGO PARTNERS PLC,LON:OPP
ORIGO PARTNERS PLC,LON:OPPP
ORMONDE MINING PLC,LON:ORM
OROSUR MINING INC,LON:OMI
ORYX INTERNATIONAL GROWTH FUND LTD,LON:OIG
OSIRIUM TECHNOLOGIES PLC,LON:OSI
OVOCA BIO PLC,LON:OVB
OXFORD BIODYNAMICS PLC,LON:OBD
OXFORD BIOMEDICA PLC,LON:OXB
OXFORD INSTRUMENTS PLC,LON:OXIG
OXFORD METRICS PLC,LON:OMG
OXFORD TECHNOLOGY 2 VENTURE CAPITAL TRUST PLC,LON:OXH
OXFORD TECHNOLOGY 3 VENTURE CAPITAL TRUST PLC,LON:OTT
OXFORD TECHNOLOGY 4 VENTURE CAPITAL TRUST PLC,LON:OXF
OXFORD TECHNOLOGY VENTURE CAPITAL TRUST PLC,LON:OXT
P2P GLOBAL INVESTMENTS PLC,LON:P2P
PACIFIC ALLIANCE CHINA LAND LIMITED,LON:PACL
PACIFIC ASSETS TRUST PLC,LON:PAC
PACIFIC HORIZON INVESTMENT TRUST PLC,LON:PHI
PADDY POWER BETFAIR PLC,LON:PPB
PAGEGROUP PLC,LON:PAGE
PALACE CAPITAL PLC,LON:PCA
PAN AFRICAN RESOURCES PLC,LON:PAF
PANTHEON INTERNATIONAL PLC,LON:PIN
PANTHEON RESOURCES PLC,LON:PANR
PANTHERA RESOURCES PLC,LON:PAT
PANTHER SECURITIES PLC,LON:PNS
PAPILLON HOLDINGS PLC,LON:PPHP
PARAGON BANKING GROUP PLC,LON:PAG
PARAGON ENTERTAINMENT LIMITED,LON:PEL
PARITY GROUP PLC,LON:PTY
PARK GROUP PLC,LON:PKG
PARKMEAD GROUP (THE) PLC,LON:PMG
PATAGONIA GOLD PLC,LON:PGD
PATERNOSTER RESOURCES PLC,LON:PRS
PATHFINDER MINERALS PLC,LON:PFP
PATH INVESTMENTS PLC,LON:PATH
PATISSERIE HOLDINGS PLC,LON:CAKE
PAYPOINT PLC,LON:PAY
PCF GROUP PLC,LON:PCF
PCG ENTERTAINMENT PLC,LON:PCGE
PCGH ZDP PLC,LON:PGHZ
PCI-PAL PLC,LON:PCIP
PEARSON PLC,LON:PSON
PEBBLE BEACH SYSTEMS GROUP PLC,LON:PEB
PEEL HOTELS PLC,LON:PHO
PELATRO PLC,LON:PTRO
PEMBRIDGE RESOURCES PLC,LON:PERE
PEMBROKE VCT PLC,LON:PEMB
PEMBROKE VCT PLC,LON:PEMV
PENDRAGON PLC,LON:PDG
PENNANT INTERNATIONAL GROUP PLC,LON:PEN
PENNON GROUP PLC,LON:PNN
PENNPETRO ENERGY PLC,LON:PPP
PEOPLE'S OPERATOR PLC (THE),LON:TPOP
PERMANENT TSB GROUP HOLDINGS PLC,LON:IL0A
PERPETUAL INCOME AND GROWTH INVESTMENT TRUST PLC,LON:PLI
PERSHING SQUARE HOLDINGS LTD,LON:PSH
PERSHING SQUARE HOLDINGS LTD,LON:PSHD
PERSIMMON PLC,LON:PSN
PERSONAL ASSETS TRUST PLC,LON:PNL
PERSONAL GROUP HOLDINGS PLC,LON:PGH
PETARDS GROUP PLC,LON:PEG
PETRA DIAMONDS LIMITED,LON:PDL
PETREL RESOURCES PLC,LON:PET
PETROFAC LIMITED,LON:PFC
PETRO MATAD LIMITED,LON:MATD
PETRONEFT RESOURCES PLC,LON:PTR
PETROPAVLOVSK PLC,LON:POG
PETS AT HOME GROUP PLC,LON:PETS
PGIT SECURITIES 2020 PLC,LON:PGIZ
PHAUNOS TIMBER FUND LIMITED,LON:PTF
PHAUNOS TIMBER FUND LIMITED,LON:PTFA
PHOENIX GLOBAL MINING LIMITED,LON:PGM
PHOENIX GLOBAL RESOURCES PLC,LON:PGR
PHOENIX GROUP HOLDINGS,LON:PHNX
PHOENIX SPREE DEUTSCHLAND LIMITED,LON:PSDL
PHOTO-ME INTERNATIONAL PLC,LON:PHTM
PHOTONSTAR LED GROUP PLC,LON:PSL
PHSC PLC,LON:PHSC
PHYSIOMICS PLC,LON:PYC
PICTON PROPERTY INCOME LD,LON:PCTN
PIPEHAWK PLC,LON:PIP
PIRES INVESTMENTS PLC,LON:PIRI
PITTARDS PLC,LON:PTD
PJSC LUKOIL ,LON:LKOH
PLANT HEALTH CARE PLC,LON:PHC
PLASTICS CAPITAL PLC,LON:PLA
PLAYTECH PLC,LON:PTEC
PLAZA CENTERS N.V.,LON:PLAZ
PLEXUS HOLDINGS PLC,LON:POS
PLUS500 LTD,LON:PLUS
PLUTUS POWERGEN PLC,LON:PPG
PME AFRICAN INFRASTRUCTURE OPPORTUNITIES PLC,LON:PMEA
POLAR CAPITAL GLOBAL FINANCIALS TRUST PLC,LON:PCFT
POLAR CAPITAL GLOBAL HEALTHCARE TRUST PLC,LON:PCGH
POLAR CAPITAL HOLDINGS PLC,LON:POLR
POLAR CAPITAL TECHNOLOGY TRUST PLC,LON:PCT
POLAREAN IMAGING PLC,LON:POLX
POLEMOS PLC,LON:PLMO
POLO RESOURCES LIMITED,LON:POL
POLYMETAL INTERNATIONAL PLC,LON:POLY
POLYPIPE GROUP PLC,LON:PLP
PORTA COMMUNICATIONS PLC,LON:PTCM
PORT ERIN BIOPHARMA INVESTMENTS LIMITED,LON:PEBI
PORTMEIRION GROUP PLC,LON:PMP
PORVAIR PLC,LON:PRV
POWERHOUSE ENERGY GROUP PLC,LON:PHE
PPHE HOTEL GROUP LIMITED,LON:PPH
PRAIRIE MINING LIMITED,LON:PDZ
PREDATOR OIL & GAS HOLDINGS PLC,LON:PRD
PREMAITHA HEALTH PLC,LON:NIPT
PREMIER AFRICAN MINERALS LIMITED,LON:PREM
PREMIER ASSET MANAGEMENT GROUP PLC,LON:PAM
PREMIER FOODS PLC,LON:PFD
PREMIER GLOBAL INFRASTRUCTURE TRUST PLC,LON:PGIT
PREMIER OIL PLC,LON:PMO
PREMIER TECHNICAL SERVICES GROUP PLC,LON:PTSG
PREMIER VETERINARY GROUP PLC,LON:PVG
PRESIDENT ENERGY PLC,LON:PPC
PRESSURE TECHNOLOGIES PLC,LON:PRES
PRIMARY HEALTH PROPERTIES PLC,LON:PHP
PRIME PEOPLE PLC,LON:PRP
PRIMORUS INVESTMENTS PLC,LON:PRIM
PRINCESS PRIVATE EQUITY HOLDING LIMITED,LON:PEY
PRINCESS PRIVATE EQUITY HOLDING LIMITED,LON:PEYS
PROACTIS HOLDINGS PLC,LON:PHD
PRODUCE INVESTMENTS PLC,LON:PIL
PROPERTY FRANCHISE GROUP PLC (THE),LON:TPFG
PROPHOTONIX LIMITED,LON:PPIR
PROPHOTONIX LIMITED,LON:PPIX
PROSPEX OIL AND GAS PLC,LON:PXOG
PROTEOME SCIENCES PLC,LON:PRM
PROTON POWER SYSTEMS PLC,LON:PPS
PROVEN GROWTH & INCOME VCT PLC,LON:PGOO
PROVEN VCT PLC,LON:PVN
PROVEXIS PLC,LON:PXS
PROVIDENCE RESOURCES PLC,LON:PVR
PROVIDENT FINANCIAL PLC,LON:PFG
PRS REIT (THE) PLC,LON:PRSR
PRUDENTIAL PLC,LON:PRU
PUMA VCT 10 PLC,LON:PUMX
PUMA VCT 11 PLC,LON:PU11
PUMA VCT 12 PLC,LON:PU12
PUMA VCT 13 PLC,LON:PU13
PURECIRCLE LIMITED,LON:PURE
PURETECH HEALTH PLC,LON:PRTC
PURPLEBRICKS GROUP PLC,LON:PURP
PV CRYSTALOX SOLAR PLC,LON:PVCS
PZ CUSSONS PLC,LON:PZC
QANNAS INVESTMENTS LIMITED,LON:QIL
QINETIQ GROUP PLC,LON:QQ.
QUADRISE FUELS INTERNATIONAL PLC,LON:QFI
QUARTIX HOLDINGS PLC,LON:QTX
QUARTO GROUP INCORPORATED,LON:QRT
QUILTER PLC,LON:QLT
QUIXANT PLC,LON:QXT
QUIZ PLC,LON:QUIZ
RAINBOW RARE EARTHS LIMITED,LON:RBW
RA INTERNATIONAL GROUP PLC,LON:RAI
RAMBLER METALS & MINING PLC,LON:RMM
RAMSDENS HOLDINGS PLC,LON:RFX
RANDALL & QUILTER INVESTMENT HOLDINGS LTD,LON:RQIH
RANDGOLD RESOURCES LD,LON:RRS
RANGER DIRECT LENDING FUND PLC,LON:RDL
RANGER DIRECT LENDING ZDP PLC,LON:RDLZ
RANGE RESOURCES LIMITED,LON:RRL
RANK GROUP PLC,LON:RNK
RASMALA PLC,LON:RMA
RATHBONE BROTHERS PLC,LON:RAT
RAVEN PROPERTY GROUP LIMITED,LON:RAV
RAVEN PROPERTY GROUP LIMITED,LON:RAVC
RAVEN PROPERTY GROUP LIMITED,LON:RAVP
RDI REIT P.L.C.,LON:RDI
REABOLD RESOURCES PLC,LON:RBD
REACH4ENTERTAINMENT ENTERPRISES PLC,LON:R4E
REACH PLC,LON:RCH
REACT GROUP PLC,LON:REAT
R.E.A. HOLDINGS PLC,LON:RE.
R.E.A. HOLDINGS PLC,LON:RE.B
REAL ESTATE CREDIT INVESTMENTS LIMITED,LON:RECI
REAL ESTATE INVESTORS PLC,LON:RLE
REAL GOOD FOOD PLC,LON:RGD
REALM THERAPEUTICS PLC,LON:RLM
RECKITT BENCKISER GROUP PLC,LON:RB.
RECONSTRUCTION CAPITAL II LIMITED,LON:RC2
RECORD PLC,LON:REC
REDCENTRIC PLC,LON:RCN
REDDE PLC,LON:REDD
RED EMPEROR RESOURCES NL,LON:RMP
REDHALL GROUP PLC,LON:RHL
RED ROCK RESOURCES PLC,LON:RRR
REDROW PLC,LON:RDW
REDT ENERGY PLC,LON:RED
REDX PHARMA PLC,LON:REDX
REGAL PETROLEUM PLC,LON:RPT
REGENCY MINES PLC,LON:RGM
REGIONAL REIT LIMITED,LON:RGL
REGIONAL REIT ZDP PLC,LON:RGLZ
RELX PLC,LON:REL
RENEURON GROUP PLC,LON:RENE
RENEW HOLDINGS PLC,LON:RNWH
RENEWI PLC,LON:RWI
RENISHAW PLC,LON:RSW
RENOLD PLC,LON:32ID
RENOLD PLC,LON:RNO
RENTOKIL INITIAL PLC,LON:RTO
REPUBLIC GOLDFIELDS INCORPORATED,LON:RPG
RESIDENTIAL SECURE INCOME PLC,LON:RESI
RESTAURANT GROUP PLC,LON:RTN
RESTORE PLC,LON:RST
REVOLUTION BARS GROUP PLC,LON:RBG
RHI MAGNESITA N.V.,LON:RHIM
RHYTHMONE PLC,LON:RTHM
RICARDO PLC,LON:RCDO
RICHLAND RESOURCES LTD,LON:RLD
RICHOUX GROUP PLC,LON:RIC
RICOH CO LTD,LON:RICO
RIGHTMOVE PLC,LON:RMV
RIGHTS & ISSUES INVESTMENT TRUST PLC,LON:RIII
RIO TINTO PLC,LON:RIO
RIT CAPITAL PARTNERS PLC,LON:RCP
RIVER AND MERCANTILE GROUP PLC,LON:RIV
RIVER AND MERCANTILE UK MICRO CAP INVESTMENT COMPANY LIMITED,LON:RMMC
RIVERSTONE ENERGY LIMITED,LON:RSE
RM2 INTERNATIONAL S.A.,LON:RM2
RM PLC,LON:RM.
RM SECURED DIRECT LENDING PLC,LON:RMDL
RM ZDP PLC,LON:RMDZ
ROBERT WALTERS PLC,LON:RWA
ROBINSON PLC,LON:RBN
ROCKFIRE RESOURCES PLC,LON:ROCK
ROCKHOPPER EXPLORATION PLC,LON:RKH
ROCKPOOL ACQUISITIONS PLC,LON:ROC
ROCKROSE ENERGY PLC,LON:RRE
